Population,DayCount,Weight,TargetValue
16073,120,0.10325289640086632,1
43257,120,0.09367736374587103,0
64222,120,0.09033328453700018,16
29652,120,0.09711266017999357,1
19542209,120,0.0595660471713741,2088
123958,120,0.08526816648178012,0
25758,120,0.0984587332944148,0
40400000,120,0.05709606979233571,186
12769,120,0.10576577971391657,0
10783,120,0.1076910952031301,0
249948,120,0.08045691691639552,2
1420491,120,0.07058899674954729,4
14714,120,0.1042033260407924,0
967506,120,0.07255589339056177,156
28183,120,0.09759420791316473,1
5639,120,0.11577237253343554,0
4006,120,0.12054295278930276,1
72999,120,0.08929994869649578,1
326196,120,0.07876957653828134,12
12232,120,0.10624855737714396,2
19448,120,0.10126017340187486,6
26559,120,0.0981627698580495,0
1890,120,0.13254054526650266,0
576200,120,0.07539083454623496,9
162436,120,0.08334690836885122,7
35789,120,0.09537048942565396,1
4939,120,0.11757622799644282,0
146748,120,0.08405848540921126,0
56177,120,0.09143876658839674,0
76804,120,0.08889659309290196,0
6121,120,0.11468357954690556,1
25779,120,0.09845083402419724,1
103403,120,0.0866070890580801,0
362294,120,0.07812369340521237,8
6621,120,0.11366022300816996,0
8986,120,0.10984744601532402,0
170271,120,0.08302095014549925,13
10901,120,0.10756503217328736,0
89918,120,0.08766804670519905,0
65055,120,0.09022824728622293,0
854757,120,0.07321408694539992,76
7208,120,0.11257349681624604,0
470335,120,0.0765626282444912,129
298750,120,0.07931871109758422,6
41556,120,0.09403072940837467,0
745,120,0.1511778508195708,0
5577,120,0.11592071881692514,0
8116,120,0.11108993111512236,0
16132,120,0.1032138507699937,0
55178,120,0.09158903353037114,0
22394,120,0.09983434488509564,0
8166,120,0.11101419666279333,0
6614,120,0.1136738879480523,0
37349,120,0.09498400677309653,0
62808,120,0.09051531920063847,0
150358,120,0.08388712082382972,0
13275,120,0.10533286415907896,0
5496,120,0.11611761540818785,0
3233,120,0.12373978698609472,0
65204,120,0.09020962652412393,1
26143,120,0.09831512457559416,0
91945,120,0.08749705015695489,0
9823000,120,0.062110886034631066,43
6701,120,0.11350530024897836,0
50484,120,0.09234095032352684,0
13811,120,0.10489554804017599,3
4415,120,0.1191470559471319,0
208080,120,0.08166143317707514,4
38353,120,0.09474529245335436,0
3138,120,0.12419799830585773,0
465,120,0.16275549919030172,0
8187,120,0.11098255697221393,1
7109,120,0.11274900942154722,0
5056,120,0.11725351875445622,0
10190,120,0.10835104571464478,0
49458,120,0.09251635806406328,2
65325,120,0.09019454188353322,0
14428,120,0.10441688269937173,3
2539,120,0.12755233237480584,0
18493,120,0.10177908171629864,1
30368,120,0.09688816875581127,6
58266,120,0.0911345148295766,2
411406,120,0.07735544464195733,8
43143,120,0.09370052638252473,11
36263,120,0.0952509696075194,1
56579,120,0.09137918827840544,1
25276,120,0.09864218859380652,0
57826,120,0.09119751487556764,0
11164,120,0.10728993059039034,5
13180,120,0.10541260325408358,1
134159,120,0.08469703753619283,7
37623,120,0.09491810890375817,0
79608,120,0.08861412656578031,2
7016,120,0.1129166348630674,0
49376,120,0.09253056277887674,0
60354,120,0.0908430309047243,0
21235,120,0.100366809235774,1
40350,120,0.09429184108242404,0
25474,120,0.098566324637003,2
24180000,120,0.05881994331722485,0
5463,120,0.11619886010947965,0
171517,120,0.08297072708143709,4
26196,120,0.09829555334186252,1
24527,120,0.09893574227322474,0
16576,120,0.10292543447950664,0
13639,120,0.1050336104615968,0
92459,120,0.08745439277161318,1
45144,120,0.09330416809852167,6
12359,120,0.1061320922687223,0
70465,120,0.08958257170835524,3
49659,120,0.0924816569141214,0
8165,120,0.11101570579392796,2
25844,120,0.09842643262883888,0
34429,120,0.09572415921355444,0
38921,120,0.0946135115982558,3
5335,120,0.1165198107034742,0
590551,120,0.07525126601819376,7
20704,120,0.10062254670579504,0
17766,120,0.10219621627847207,0
4660,120,0.11838543159645545,0
1111761,120,0.07183156342026767,19
88219,120,0.08781490114484622,2
24913,120,0.09878313819874436,0
3602,120,0.12210724709901935,1
50113,120,0.09240388598278816,0
20387,120,0.10077900384714167,0
103126,120,0.08662721390409221,5
601592,120,0.07514651833738008,1
3583,120,0.12218613316974407,0
8448,120,0.11059740618790914,0
73309,120,0.08926616894619656,0
64979,120,0.0902377645232294,1
31346,120,0.0965915372591878,4
25619,120,0.09851121405538876,0
44428,120,0.09344355459276764,0
2119,120,0.1305624266642731,0
51070,120,0.0922426504502773,1
881549,120,0.07304902312258825,13
481587,120,0.07642429519653163,0
9450,120,0.10924334325980513,0
541013,120,0.07575068683231573,64
6459,120,0.11398109691525447,2
42736,120,0.09378381784785376,6
22761,120,0.09967259786418904,3
26988,120,0.09800861533486817,0
19901,120,0.1010246372494823,0
8090,120,0.11112953871237496,1
403253,120,0.07747540555343922,40
11196,120,0.10725699585182967,0
8253,120,0.11088375985102504,0
21018,120,0.10047038153339127,4
64296,120,0.09032388857018256,2
153401,120,0.08374636197660533,12
66703,120,0.09002504334563102,0
26682,120,0.09811826883009583,0
4295,120,0.11953944365028026,0
21358,120,0.1003086650544405,0
43517,120,0.09362480674062178,1
94398,120,0.08729594538720321,4
6229,120,0.11445403874328275,0
18705,120,0.10166114713960007,0
113299,120,0.08592693439918915,0
17884,120,0.10212712780041068,0
1398,120,0.13805456047328776,0
1106,120,0.14266538157498698,0
8525,120,0.1104865478756038,0
370606,120,0.07798549442402312,22
4902,120,0.11768025100002882,0
31028700,120,0.05796959239671036,58
1919,120,0.13227372441691504,0
762148,120,0.07383399134617273,17
191283,120,0.08222660087905123,10
24258,120,0.09904380180522313,0
113605,120,0.08590702474570322,0
25633,120,0.09850591280583756,3
13288,120,0.1053220062405392,0
10246,120,0.10828674894749823,0
209689,120,0.08161009850441077,24
12797,120,0.105741284502052,0
18636,120,0.10169935419578804,6
3338330,120,0.06657354563500835,0
18500,120,0.10177516172287374,0
104897,120,0.08649962523961043,11
75951,120,0.08898493851338331,1
12271,120,0.10621263711508573,0
27316,120,0.09789271733459014,0
6207,120,0.11450039845184648,0
89221,120,0.08772789461790005,1
32413,120,0.09628025372822348,0
16854,120,0.10274955098519137,10
6385000,120,0.06381839957088795,2
10218,120,0.10831884374640424,0
8576532,120,0.06263882207364799,249
2955,120,0.12513150880380206,0
5926,120,0.11511091534054235,1
8508,120,0.11051091765023244,0
13687,120,0.1049948704089278,2
23437,120,0.09938269516387704,1
57876,120,0.09119032728330928,0
180333,120,0.08262710592186683,4
16694,120,0.102850347715216,0
167609,120,0.08312969929908573,9
33254,120,0.09604339245955612,1
114135,120,0.0858726889386794,22
4427,120,0.11910854457363627,0
13595,120,0.10506926737307153,0
39859,120,0.09440081758173127,0
8818,120,0.11007562040711193,0
19731,120,0.1011122656363303,0
155271,120,0.0836614696756587,5
82082,120,0.0883744614672737,3
2872294,120,0.06724668311765034,16
61599,120,0.09067484358291417,2
903,120,0.14691127793195993,0
21939,120,0.10003934813837796,0
34027,120,0.0958318971069992,0
88595,120,0.08778211644605143,0
1295210000,120,0.04766003824343209,6198
3464,120,0.12269234243273612,0
54068,120,0.0917598188151207,13
34153,120,0.09579796602781268,2
9397,120,0.10931049782635788,0
7530,120,0.11202243711066892,1
4059,120,0.12035232054921,0
969,120,0.14540598363133506,0
429021,120,0.07710538086040625,44
1537,120,0.13627249205465786,0
30622,120,0.09681004474764483,0
83396,120,0.0882506007964925,0
1349667,120,0.07084476404682254,0
6960,120,0.11301888979730795,0
119171,120,0.08555547197591737,3
5988,120,0.11497319179165125,0
40408,120,0.09427907225052873,0
14029,120,0.10472352119365592,0
23424,120,0.09938817526735848,0
5084127,120,0.06475998552362322,206
110268,120,0.08612761375142076,2
7858,120,0.11148999560449913,0
206865,120,0.08170050436546453,0
11284,120,0.10716701156246,1
17782,120,0.10218681601369096,1
35871,120,0.09534967864565888,1
177573,120,0.08273253858409595,13
26234,120,0.0982815502765494,1
19717,120,0.10111952251553497,0
577737,120,0.07537569645364632,14
161300,120,0.08339568923725844,1
14534,120,0.10433714037067626,1
12150,120,0.10632453699023643,0
12241,120,0.1062402557738932,0
51419420,120,0.056320492666131323,0
105780,120,0.08643695149242991,1
15461,120,0.10366840306256002,0
105089,120,0.08648594490787441,7
184945,120,0.08245505527572056,1
150721,120,0.08387015573181401,1
9004,120,0.10982330765939743,0
46233,120,0.09309712091308234,1
11154400,120,0.06162437658892444,1
2470546,120,0.06793501271281738,159
72293,120,0.08937751443232861,0
10577,120,0.10791524138640783,0
10455,120,0.10805050544561244,0
55246,120,0.0915787034050782,0
651552,120,0.07469869893424155,38
187885,120,0.0823479666575229,8
13715,120,0.10497234787695267,0
25239,120,0.0986564440921243,0
58518,120,0.09109868576875696,0
30657,120,0.0967993402802926,1
31405416,120,0.05792906729307273,50
21795,120,0.1001052932931334,0
94186,120,0.08731308219723527,1
41257,120,0.0940946187859223,0
22195,120,0.09992338502908613,1
99143,120,0.08692380348537353,0
9709,120,0.1089216461050405,0
46341,120,0.09307690312167637,0
25286,120,0.09863834004469328,0
19202,120,0.10139086163199422,1
10718,120,0.10776125495659622,1
76666,120,0.08891080720436481,0
10641,120,0.1078450394862714,0
92084,120,0.08748548681638484,0
766573,120,0.07380244545630928,41
7396,120,0.11224818785338636,0
102180,120,0.0866964247038952,0
1167242,120,0.07158116654467471,0
67215,120,0.08996311571569916,0
5988000,120,0.0640809236808412,63
10725,120,0.10775367447618578,0
24602,120,0.0989058670428041,0
16441,120,0.10301213333374112,0
15437,120,0.1036851003377986,1
2095428,120,0.06870364329014418,155
28157,120,0.09760299931887274,0
230149,120,0.08099470209693944,11
405813,120,0.07743743899548952,11
6770010,120,0.06358082122974425,549
7291,120,0.11242861033090296,0
25008,120,0.09874601410650012,0
81948,120,0.08838722358019019,20
29189,120,0.09726130202013912,0
169,120,0.19471169132843705,0
22573,120,0.0997550606209677,0
31364,120,0.09658618168626973,1
33415,120,0.0959988623949535,0
317417,120,0.07893921610080036,22
72971,120,0.08930300809303607,0
158158,120,0.08353272500739392,0
81801,120,0.08840125208529569,5
1301,120,0.13943779306689755,0
13390,120,0.1052372571392274,1
7517,120,0.11204412213475266,0
2126,120,0.13050625779024794,0
77950,120,0.08877970403290163,2
102139,120,0.08669944130815155,0
37497,120,0.09494834113945236,0
32399,120,0.09628425853649963,22
15513,120,0.10363233273432686,0
11754,120,0.10670042427973188,0
131228,120,0.08485579358231497,18
18807,120,0.10160497669646236,0
3038,120,0.1246994152873442,0
7143000,120,0.06336475643806003,14
344023,120,0.0784408057396444,30
5745,120,0.11552334239625073,0
76688,120,0.08890853916841109,0
13309,120,0.10530449366189318,0
151140,120,0.0838506326575263,6
750,120,0.1510253339838152,0
6189,120,0.11453847956069042,0
17955,120,0.10208582159118623,6
116782,120,0.08570395625104651,7
81289,120,0.08845034588842035,3
11239004,120,0.0615956948352239,8
11551,120,0.10689912110160847,0
60323,120,0.09084727088169052,2
21457,120,0.10026215731561096,0
86295,120,0.08798527211953226,0
40591,120,0.09423892673166287,0
14773,120,0.1041598945582599,3
141359,120,0.08432367905715231,7
18249,120,0.10191684842627816,0
334300,120,0.0786176064751496,0
165429,120,0.0832202687255644,24
9836,120,0.10876769817684977,0
6298,120,0.11430993271151725,0
5930,120,0.1151019765688217,0
283111,120,0.07965843826666093,2
29524,120,0.09715347468629656,7
25645,120,0.0985013716353059,1
61204,120,0.09072776598790294,1
123131,120,0.08531686345914195,0
16637,120,0.10288653826592348,0
223234,120,0.0811953230724815,0
6270,120,0.11436817556308845,0
4177,120,0.11993876489729095,0
8888,120,0.10997990865180314,0
13957,120,0.10477997771605567,0
79595,120,0.08861540898155996,1
57735,120,0.09121061517007246,2
2013,120,0.1314426953702564,0
245869,120,0.08056356975574129,0
20681,120,0.1006338013847868,0
31489,120,0.09654909107953052,0
280979,120,0.07970643309975689,7
5982,120,0.11498644307078205,0
30950,120,0.09671029685775996,0
146343,120,0.08407801728128791,3
19983,120,0.10098269050966882,29
12268,120,0.10621539529542703,0
28887,120,0.09735978220913452,2
158348,120,0.08352434838955126,3
10791,120,0.10768249568779734,0
11800,120,0.10665597771691566,1
6797,120,0.11332236114929042,0
21492,120,0.10024577678419888,0
36820000,120,0.05740016812065609,0
9831,120,0.10877371325980684,0
4797,120,0.11798081345030305,1
30026,120,0.09699460042494601,0
39627,120,0.09445286612037948,0
167417,120,0.08313762073600693,1
2497,120,0.1278241844290555,0
12196,120,0.1062818379997323,0
27763,120,0.09773742268137066,0
463,120,0.16286951187663795,0
66799,120,0.09001338927947339,1
24686,120,0.09887253602219116,3
21773,120,0.1001154142866044,0
276652,120,0.07980515225853105,6
169509,120,0.08305187605447663,0
43475,120,0.09363327143244386,0
31782,120,0.09646283484320553,0
5761,120,0.1154862444037564,0
22434363,120,0.059080339663913725,34
4615000,120,0.06516856032102791,2
62550000,120,0.0557057232970822,0
8252,120,0.11088524956731498,0
45660,120,0.09320533290125864,4
265206,120,0.08007516859711239,7
7370,120,0.11229257042579048,0
70461,120,0.08958302726455221,0
27170000,120,0.058419322619559275,0
6195,120,0.11452577075202405,1
78741053,120,0.0550004324350184,961
138377,120,0.08447555297987276,2
34366,120,0.09574094417826423,5
18582,120,0.10172937430444688,0
3740,120,0.12154939153772208,0
32723,120,0.09619210071052356,0
7269,120,0.11246681647636506,0
1232,120,0.14050458421572834,0
335509,120,0.07859530051669078,18
2112,120,0.13061882991900214,0
35784,120,0.09537176021174736,1
8354,120,0.11073442408549726,0
402022,120,0.07749376136924715,0
23382,120,0.09940590516461603,0
230436,120,0.08098652743761503,53
4294,120,0.11954277040533348,0
28065,120,0.09763418545295786,17
68412,120,0.08982048182428946,0
11998,120,0.10646703567170868,0
7823,120,0.11154550386100072,0
13822,120,0.10488678931130983,0
3344,120,0.12322521840819795,0
1200,120,0.1410256264839466,0
87956,120,0.08783793078593273,44
63944,120,0.09036869745300563,6
6792,120,0.11333181080639683,0
1062305,120,0.07206712437247352,1
42126,120,0.09391043296572843,0
105612,120,0.08644882845166674,0
7753,120,0.1116574370775322,0
24936,120,0.09877413472627844,0
847000,120,0.07326298684978039,1
29779,120,0.0970723719472438,0
2597,120,0.1271860548773532,0
23994,120,0.09915125775471616,0
31363,120,0.09658647912188073,2
101511,120,0.08674582520349983,3
34340,120,0.09574788199684832,0
55869,120,0.09148475588739903,7
135692,120,0.08461561056427604,0
33351,120,0.09601653309856548,2
12207,120,0.10627165629721584,2
84073,120,0.08818767814781732,2
35882,120,0.09534689126497056,1
20306,120,0.10081945109022493,0
10417,120,0.1080930293256089,3
75314,120,0.08905167854621661,0
7250,120,0.11249992684081336,0
324141489,120,0.05102902405999561,25293
3581,120,0.12219446723049388,0
26835,120,0.09806325513681156,0
14029,120,0.10472352119365592,0
16832910,120,0.060100319996890986,1
8644,120,0.11031760396338552,0
62322,120,0.09057900604063128,0
9023,120,0.10979789204336728,0
1552058,120,0.07015036663655345,11
2911510,120,0.06718541534363266,118
10309,120,0.10821492411144426,0
33860700,120,0.057677558972523385,0
49962,120,0.09242965955307553,0
50668,120,0.0923099398752366,0
7199,120,0.11258933014072624,0
68122,120,0.08985476633617666,3
4873,120,0.11776246279256965,0
17549,120,0.10232472327848458,0
65084,120,0.09022461916791824,0
35734,120,0.09538447971287872,0
9730500,120,0.062147406908023936,118
9453,120,0.10923955578737224,0
150500,120,0.0838804786519456,4
545724,120,0.07570096941233845,91
18360,120,0.10185390268193267,0
2587564,120,0.06772210283071681,1554
106221,120,0.0864058794399798,3
8635,120,0.11033028174370414,0
8175,120,0.11100062463589884,0
45905,120,0.09315886820566194,0
228683,120,0.08103664397866077,25
821,120,0.14899265185176008,0
3265,120,0.12358920949923913,0
19775,120,0.10108949853761484,0
44498,120,0.09342981023606654,6
110958,120,0.08608136585691616,0
17712,120,0.10222801760495696,0
22241,120,0.0999027180062305,0
110593,120,0.08610578818795969,1
70941,120,0.08952857717187991,2
14361,120,0.10446765202446014,2
1952778,120,0.0690380593669028,107
18546,120,0.10174944609471344,2
31145,120,0.0966515915807416,0
8303,120,0.11080955392450544,0
19861408,120,0.05950861654649569,198
12873,120,0.10567512343543076,1
69451,120,0.08969904149863564,1
3531159,120,0.06632558959129606,12
9531712,120,0.062227230793300885,12
219186,120,0.08131614721230579,1
15118,120,0.10391005742464188,0
11973,120,0.10649068258993337,0
256623,120,0.08028667315222321,4
34192,120,0.09578749377080843,4
25274,120,0.0986429585223809,3
3379,120,0.1230673656505073,0
760141,120,0.07384836864144885,41
40625,120,0.09423149169619148,0
55175,120,0.09158948961806113,2
22471,120,0.09980014652611097,0
2253858,120,0.06836132375624357,0
15907,120,0.10336368794216873,0
18466,120,0.10179421843585826,0
46253,120,0.0930933726538032,1
15976,120,0.1033174673940796,0
62914,120,0.09050150595715382,3
48759958,120,0.05648945165535744,643
27114,120,0.0979638952879566,1
3985,120,0.1206193538344974,0
71813,120,0.08943076202185789,19
14800,120,0.1041400889765242,0
125577,120,0.08517392511528674,9
14806,120,0.10413569366422257,0
38967,120,0.09460293943243217,8
4872,120,0.11776530845437405,0
141793,120,0.08430188770342975,2
10429,120,0.10807958038024236,0
18947,120,0.101528473975221,0
13319,120,0.10529616609150187,0
743,120,0.1512392307809147,0
10354,120,0.10816394673612313,1
180463,120,0.08262218633685328,2
166998,120,0.08315494447248319,17
5254,120,0.11672785738770144,1
32149,120,0.09635612239543227,0
14105,120,0.10466430709432066,1
6948,120,0.11304093281194047,0
8972,120,0.10986626109648301,0
98320,120,0.0869868316193968,7
5218,120,0.1168215961655028,0
404198,120,0.07746135822566975,13
71686,120,0.0894449206611255,4
9328,120,0.10939862027537366,0
1258,120,0.14009383137866438,0
8076,120,0.11115093037069937,0
6646,120,0.11361156398722347,0
11157,120,0.10729715034842782,0
17011,120,0.10265175920306988,0
17019800,120,0.06006046411037815,253
1153526,120,0.07164178370518044,25
66768,120,0.09001715040993573,0
2793,120,0.12602029909560414,0
24500,120,0.0989465241540568,0
17753200,120,0.059908664224680164,265
46429,120,0.09306047064410244,0
38437239,120,0.057258888716785125,404
